eps1,eps2,beta0,branch
0.0,1.2901509552682064,1461.4605526500238,forward
0.0,1.284292948504424,1457.9250236707994,forward
0.0,1.2784495176417634,1454.389494701009,forward
0.0,1.272620656755351,1450.8539657407496,forward
0.0,1.2668063599133483,1447.3184367901188,forward
0.0,1.2610066211771582,1443.7829078492152,forward
0.0,1.2552214346014008,1440.247378918138,forward
0.0,1.2494507942338389,1436.7118499969874,forward
0.0,1.2436946941154736,1433.176321085864,forward
0.0,1.2379531282805294,1429.6407921848695,forward
0.0,1.232226090756593,1426.1052632941066,forward
0.0,1.2265135755642953,1422.5697344136786,forward
0.0,1.2208155767178372,1419.0342055436895,forward
0.0,1.215132088224527,1415.4986766842444,forward
0.0,1.2094631040852246,1411.9631478354493,forward
0.0,1.2038086182938819,1408.4276189974107,forward
0.0,1.198168624838084,1404.8920901702365,forward
0.0,1.192543117698706,1401.3565613540352,forward
0.0,1.1869320908500727,1397.821032548916,forward
0.0,1.181335538259973,1394.2855037549896,forward
0.0,1.1757534538897019,1390.749974972367,forward
0.0,1.1701858316940534,1387.2144462011606,forward
0.0,1.1646326656213264,1383.6789174414837,forward
0.0,1.159093949613449,1380.14338869345,forward
0.0,1.1535696776059212,1376.6078599571752,forward
0.0,1.1480598435277882,1373.072331232775,forward
0.0,1.1425644413019158,1369.5368025203668,forward
0.0,1.1370834648447408,1366.0012738200687,forward
0.0,1.1316169080664575,1362.4657451319997,forward
0.0,1.1261647648709878,1358.93021645628,forward
0.0,1.1207270291560323,1355.3946877930312,forward
0.0,1.1153036948132198,1351.8591591423751,forward
0.0,1.109894755727854,1348.3236305044354,forward
0.0,1.104500205779365,1344.7881018793366,forward
0.0,1.0991200388408928,1341.2525732672043,forward
0.0,1.0937542487796592,1337.7170446681653,forward
0.0,1.0884028294568628,1334.1815160823473,forward
0.0,1.0830657747278678,1330.6459875098794,forward
0.0,1.0777430784419282,1327.1104589508918,forward
0.0,1.0724347344426426,1323.5749304055157,forward
0.0,1.0671407365676115,1320.039401873884,forward
